customer_id,cst_successful_transfers_cnt,cst_age,customer_address_country,cst_profile_age_days,fraudulent_cst,suspicious_cst
eb3a27ea3fb2b630c0e26bd28156c206d7929fae,17,49,esp,29,0,1
fb6b7ef35e8b89e289329ef9b0de074fb51ab5f4,3,49,gbr,79,0,0
2ebb42cffda5e49e75b205511a0a7befbd8a8e99,1,48,gbr,22,1,0
92fdb191e1eeb55a826749d433f10eff8e41eea5,1,48,deu,24,1,0
0201a1d234a7ddff645bb45906a53b034c1f8724,19,48,gbr,331,0,1
02d174cb52218c786e4acdd64dc63a47951aa32f,1,48,deu,15,0,0
0794129cf7cbfe691659d4e4ac143dfcb6d3c65a,27,48,prt,288,0,0
07d18bb24ff63bce89c241cd5a1087fec580861a,32,48,gbr,120,0,0
0cb6560f142cb6000a251951db638d269b218c7c,2,48,gbr,16,0,0
14cf05a64784fdb5c2ae02de0c58c4a993016847,7,48,pol,91,0,0
16f4b5537cce9071141f3d0d262d3f99019080a6,6,48,gbr,50,0,0
180eb26e33a571b7ffcdea4a7e2611e5d58e33b3,1,48,fra,8,0,0
29494b36c1426bd80e0ebbfb610391dd097ccdfd,2,48,esp,43,0,0
3e380756fa1625e8943786c1e5ff96bae1a1ad9b,17,48,gbr,692,0,0
41772755dd5c029aa21fd1e68f3a21c4be71f2a9,7,48,gbr,103,0,0
5d0701f54d7a98e792c429d08cd0e2a425d4db19,2,48,deu,30,0,0
89727c7d3a865bfc7a31dafe330d72c97c0dccb8,1,48,usa,17,0,0
8b4bde49963c326c712ed42535d4432090a63240,5,48,usa,189,0,1
bee5fc60ddca0571225813049e43d4d6513837f5,1,48,esp,13,0,0
bef897fa1736378b5dc5964a6593deff3bf89cf4,6,48,esp,378,0,0
c25685376e184ccfa63aef65fad9f06f768fa2af,2,48,irl,7,0,0
dbc0c390745eb3542c353c2060d449524a90cc22,16,48,rou,139,0,0
dc05fcd355f36f45431b3e54abeaa70ec16361fc,1,48,deu,9,0,0
f458cd5ab4db6671eec8238f2b6eb262cb9109aa,1,48,gbr,20,0,0
f8446c4344977d3bb6b00d29222eed5bf46278c8,15,48,gbr,343,0,0
0490e30ffc3ee2ba8b58468fe569a5e1dac60baf,1,47,lux,9,1,1
09ea21b72fb9a9f1fc1ed740edfe203feb4dce45,10,47,gbr,531,0,0
3c5a9c5e18679dd29a581c69bda4d7814931df05,12,47,esp,191,0,0
4172fb1890588441745d17d77a0232eafbef238b,1,47,gbr,666,0,0
42f79f3ab14abc1a4330e9edb173709cfc674595,8,47,gbr,158,0,0
6a5ea02ea464bc4226b5abf7a1572199761b8ab1,3,47,gbr,16,0,0
70f965398d21e2d0ff9696b246f01ae4a8289e06,22,47,gbr,541,0,0
7c3a80fef7899e5268f49ace64ba6bb738b98978,10,47,gbr,398,0,0
86e32ab8f2662303fe531438269c32db64a78b6c,2,47,esp,30,0,1
88a7619bdab1bc419a1dc64afd5b55f4da8e591b,8,47,usa,189,0,0
a21bd1a175dde2dc5499e50efd24014fe57e4bfe,10,47,gbr,558,0,0
a24cfed1a721191007181b78123a84ad383fdea7,5,47,gbr,310,0,0
a34483a1a9ce99ff4e6202e0cd1a23a0f6912a45,1,47,gbr,56,0,0
c9b3b9d50ed191743bb2f8527b8c4e014e27b59c,12,47,usa,31,0,0
c9b3b9d50ed191743bb2f8527b8c4e014e27b59c,12,47,usa,31,0,0
cd84b86a42df1ba9cd75dbe180e13e77c8b6733a,38,47,gbr,511,0,0
cd9c4528404d2a8b9286421c54883b5c2ee2ba41,11,47,gbr,1018,0,0
e436366ae802514c563df75ec3730f018a223f81,9,47,fra,195,0,0
f20f7cfc07c06d15d0cda026348bdb9f49aafd50,1,47,gbr,9,0,0
f2c2950c4a2ba359555c18f2684318fa4d87132c,9,47,gbr,241,0,0
0972789f4909aa44e4702d80d1c01977de3aff18,3,46,irl,8,1,0
0972789f4909aa44e4702d80d1c01977de3aff18,3,46,irl,8,1,0
0972789f4909aa44e4702d80d1c01977de3aff18,3,46,irl,8,1,0
312d291146295a34a358eee69a36f3771b70c1d5,3,46,deu,24,1,1
312d291146295a34a358eee69a36f3771b70c1d5,3,46,deu,24,1,1
312d291146295a34a358eee69a36f3771b70c1d5,3,46,deu,24,1,1
e353df91d3aa754cb6bbbaf6214b513fbfe34f13,1,46,esp,12,1,1
05a6225ce19f12f0765eb4eed230243cf132a9b8,3,46,gbr,48,0,0
07182cd77d12261e191f565d5a921b8a965906a9,3,46,gbr,40,0,0
0b9a171c7b16400c643c359a843f5e26572b03b2,16,46,gbr,453,0,0
1dbc7a53c0246141b485a58478ac22851224a054,8,46,gbr,685,0,0
2194b9928726e03be803daa024d73cd427e94fc8,1,46,aus,16,0,0
2de2140a3a635a2765d5658a77c65fc85663ab03,3,46,gbr,147,0,0
352f18502b424811fdbf3abd40588face6f4f82e,1,46,gbr,710,0,0
3ea120817fac0943a37eae09e6bf4b291d129074,4,46,gbr,251,0,0
41efc8335c8357573d2d72c883cea70843024742,19,46,esp,458,0,0
47f425687e4caabd396432014d45788a354244b1,1,46,usa,18,0,0
5ae2063e1726e4a938a2f1ced7dd1651f08e9bc3,7,46,fra,238,0,0
8019a6fc9f33cd52224fb41d4de73616f5fc934c,14,46,gbr,143,0,0
89b353bbc6f7a5ca6b66432b7837c2e0511a0c31,3,46,aus,907,0,0
8d98d9090ef42301d714a955bd6186326b54798a,13,46,gbr,260,0,0
8e7218331d64f205bd7267023f97e3feff201fa4,4,46,gbr,94,0,0
8ff6220f1eb2a0103718c0aa169f919d3a590f5f,23,46,bel,554,0,0
973bb9aee0b7da584d0c4cb7f296484c789be1b0,1,46,irl,79,0,0
be40ba4288524c3c693195bb8891c7eaa813ee04,1,46,gbr,16,0,0
c013894ba6f4d06b75ee60d7bf5731fc24dc2ceb,40,46,gbr,739,0,0
c5cdafff507d89e750fb3668324ea81505dcfa83,9,46,gbr,275,0,0
c676fb59c42bedb3182e3761ca27582fac25363b,8,46,gbr,149,0,0
d1bbd845b4a18559d5b6a3fa952f08c11ebda2fe,13,46,gbr,436,0,0
d7d192f46d5619b274bd4b4d3ae5df703a1cd448,20,46,gbr,262,0,0
e1cef9d6e60d12e715ab4dd6d1df6904a7b57cd4,14,46,deu,267,0,0
9f78e36aac5d371d503a24ce54596fb47b9129af,2,45,deu,23,1,0
9f78e36aac5d371d503a24ce54596fb47b9129af,2,45,deu,23,1,0
02e649cacb97a8517d06c719531169f746ffa18a,2,45,esp,21,0,0
03d1a4c1086ab758d14d16b3126516dfc95668dc,18,45,gbr,942,0,0
04e38a78076218102286813c5e6d5400da481a6c,8,45,gbr,298,0,0
11ee5acd6d39fae0a6dd48ccbda5b484ce7d1afd,3,45,usa,354,0,0
2b95141550bc9517f98d456da444887913b215eb,15,45,gbr,202,0,0
30919c6d331917a6fc0f6295d92b37c76d22f51a,1,45,usa,8,0,0
5c13a29ce1803469d4a73019a4287a587e7509f7,23,45,gbr,431,0,0
5d3c06ca02510d41b5c1a9944735fe58b2049767,12,45,gbr,651,0,0
6518f721425e9c6e4354ee8f523ccb978059339d,10,45,esp,251,0,0
664ef160617a7f015a3d5f781a3e1c51ab01fd5d,45,45,gbr,584,0,0
74b05f9f5aff98be8d5008011f7f266e4fd75bff,26,45,gbr,295,0,0
74b05f9f5aff98be8d5008011f7f266e4fd75bff,26,45,gbr,295,0,0
751421d52a51ae6c5c5569a410f392127ea9bc16,44,45,gib,301,0,0
7dc346853fdafbe13f9c5611809e3f87ff7dce85,1,45,deu,305,0,0
990ea27507662dde48f1ce346cfd46925ce0376d,2,45,gbr,911,0,0
e9c6cd3c9a39a55d55522395fc7e4b17823d119c,21,45,esp,229,0,0
ca3854a3cd3f6d76d3cba8e2dd504ead52eb6f04,1,44,irl,9,1,0
00e734cf244e56533e19da7590f3b2058f97c0a1,1,44,nld,9,0,0
034cda1fdda8b7e3ee4589e2b10641a9605137e6,17,44,gbr,142,0,0
092fa42a3c3624a7b422bc973632965e4d6db842,7,44,esp,239,0,0
0c02e66111b6a44104f294b6f6c97d14bd79531f,1,44,gbr,16,0,1
0e44f93fd9268825b5e0ed3b6f30d3f4320b2c6c,2,44,gbr,67,0,0
1d894f8ad7bb9a4995ea00efb5064cbd43c67061,18,44,irl,236,0,0
2a3574666bbccb602a8ae6366ccf7f1f8b455b8d,4,44,gbr,27,0,0
33dbf828085a82d08b4e648ec9b23ef5793564f9,4,44,esp,16,0,0
3ad12926106600aff31a192f89439332afa303e6,6,44,gbr,200,0,0
3c28ad5a04e614f903812bb9b7b473d2178346af,16,44,gbr,180,0,0
3d26a3e139c26a74d70106697d4bfed8be34dded,20,44,gbr,267,0,0
47b9a493f4087050c3a00bb12381d732651ae6e2,3,44,gbr,78,0,0
488bcb543ce7c9e444cb0b387622ba9549bdcbf0,4,44,bel,514,0,0
5130760a30dea638058efc0626c8e92c0370334a,4,44,gbr,226,0,0
55773cf9b4e4ce4eed05b18a713bb1d5515aa171,2,44,est,540,0,0
5fdd63b4d3b0c0e1e673bedafaba3ae761117e79,2,44,fra,500,0,0
61ed6cf17a2e97599c585a198359ba18a7130ba0,1,44,gbr,8,0,0
62c678bd3839bb7432aec9ac618040a1643d1472,42,44,gbr,375,0,0
67843e6c94ca03ef8893907cbe954dc3235838f9,13,44,gbr,380,0,0
780d905e1a736dcf971af30a79dc3ce1d9e63519,3,44,gbr,47,0,0
80bf93587d517bc067c8b403f377fec297c7aea2,1,44,gbr,22,0,0
819405760e0b6a77195b8245ef6444bbab49babf,2,44,aus,27,0,0
8d072ea3accd083b9fbd618d0480548865452a98,28,44,gbr,211,0,0
9e775efcfd6e9e2bf2d086fdbf9a477019f8621e,14,44,bgr,327,0,0
a4927a669c03ac0f4bb054eee8c61f687a6568de,6,44,gbr,310,0,0
ad1238e381dce41d5c8ad4d45910cb158aa3f467,18,44,gbr,103,0,0
bbeea6b33cc94ebcc75b98d49b3c22dbdb22043a,3,44,fra,389,0,0
d4a07a7b1e176df0180897d7594e0d56565ea3ef,6,44,usa,608,0,0
d4f26c61f9e73fc980de94a59161828d7205f32b,4,44,gbr,27,0,0
de6eb721e32b2b6d57ba2c209574b834eb019025,9,44,fin,123,0,0
ee83b0464af2ac8868e544943401d8fb492e510c,1,44,gbr,30,0,0
f97f3eeffceff83b4f7e38d8d5387c0e3d442d2c,28,44,gbr,528,0,0
ddb82c8beebffc748724af849c1d9152195d4f33,1,43,gbr,11,1,0
0910050bc369b586cb2ded2f48a8fc4e1b1eb2e2,5,43,gbr,253,0,1
1d117ad1915e3df1f8ec38c34cabacddcf5ca024,1,43,usa,568,0,0
2c4a74e014dac2ad436aa64e51242fda05c4440d,10,43,gbr,132,0,0
30c155fba61b53a0c6ff5544334bfeaae335e400,1,43,gbr,23,0,0
3e255c7684ae19cab770b01f51bf7b0daba2b5c8,43,43,gbr,522,0,0
4aaa838db29b884a70e4d06ff9eacdefc5f20afb,1,43,usa,13,0,0
532a282fc05d9938d5c0385297df12c6c1cc73f5,1,43,gbr,9,0,0
58e3e987e014ee02a2e0da5ca134829adc4c7ac3,4,43,usa,903,0,0
5d2825d79c52eb0fb706068f9d3ac1aea1ebef00,3,43,usa,170,0,0
6086f69c6a77b7f248b7181c195fa972d87905fa,3,43,gbr,16,0,1
64f7dedaa86908f8a00ab90f73503fda6b83dac0,5,43,gbr,83,0,0
7ce05eef5301daafc813cfacc9349cc70b2f5188,19,43,gbr,328,0,0
8c9df63ebe5d53411c9e29e766069c00a72514c8,2,43,fra,27,0,0
914c0dc3d275a5473c4604c23f5ba90f82683766,11,43,gbr,219,0,0
97280a1717946d24d8282fdf1b3e6764e10cff66,7,43,est,354,0,0
9da665811d005663bd4e493f84943de1719fc01f,31,43,gbr,282,0,0
bad0fe37b3584469ec0f3517d1df07d25102282a,6,43,gbr,35,0,0
bca3d3ffbd944bad4f49ee51c63c4a96ffdb313d,1,43,gbr,9,0,0
c51b296f951c0ef0fc2926afa69215273da3aca3,11,43,gbr,207,0,0
d1f656dd856cb34214c3d276b6bb7c754c5ac309,7,43,gbr,986,0,0
d799037d3db09ef08d03e0f1ea0173437e76d61b,1,43,gbr,9,0,0
dcfa2fa0890f63807049eeef7fa96f0272b6fc71,8,43,gbr,230,0,0
e1c70d4b0f108b4eed002615356a54e29dd06236,2,43,gbr,45,0,0
f72c53f26f447be96c0fd71d5dad48711fe1f6f2,3,43,gbr,200,0,0
fdaf5c7998a2daf8c0cbb41784b6a9f7099e9018,5,43,swe,106,0,0
2bc05452215b4fd748d8adad155e4b5b142ec8c0,1,42,deu,16,1,1
d25529c96ef92198fe9d89c04f3d8f1cca2903e4,1,42,fra,13,1,1
e8e1574ef56bb9b5a54e7874df0fdd920ab2ab38,2,42,gbr,10,1,1
fd93fad7fb287252c8a38e39401e17ccebaa3c21,2,42,usa,27,1,1
14ed2f26753db44f7bdbb800f194187395f4b8c6,3,42,esp,449,0,0
325b3f5eab69cf1d88596d7d780c382b903e814b,17,42,gbr,448,0,0
3adcdc581e5890b61e4043c35d30e267715ff85d,33,42,gbr,500,0,0
4cd36bc2e100621cc4cbc9083ece2d3d9f7bc8eb,4,42,gbr,219,0,0
514812d35a53e6d43563f31488c1583c98cf917b,7,42,sgp,124,0,0
5eb56e333003fbe206fddc4188efdca1c1465f67,16,42,nor,148,0,0
6b66e6e2c45fde08c538b3a1584cb2c0cb1c93c9,17,42,esp,329,0,0
6c4d0b45bbe0fb530c0303858924f9c814a08613,20,42,gbr,309,0,0
6dd717127691660e4b278ece26f231f6679310b2,7,42,gbr,514,0,0
70ee84fa240393d542f5f0a32534ca469bb46b29,2,42,irl,39,0,0
775d02aabbc900ba260966b5877a3c680dd718eb,43,42,gbr,594,0,0
7bfff7fe92ea1dfa4379cab376f846bb3c728584,16,42,gbr,259,0,0
8acedacda1abd5194946b49fb093f45b51bc53ba,40,42,fra,220,0,0
95129764649dfd08cf0f7e6f9132ca5c246b5016,5,42,esp,46,0,0
99e44dadb0de3ce1680ce64dacbdfc321a34541f,3,42,bgr,102,0,0
9d9f191224fd37143ca496e298cb7e6aafb0155b,13,42,nld,241,0,0
a036528279f71ed370b9522a8cdcd71ae1ec0071,17,42,bgr,352,0,0
acabc999c3ec27659ee60ef3e26ead965db1c5ae,18,42,gbr,239,0,0
c220c2c3d96b7dd95594a09495bc1d284199f15e,2,42,ita,25,0,0
ce11d131825e792a5c4f513922683eebcf7a49da,25,42,gbr,135,0,0
ce73e2141472295cf0cfbd17866ae3429480972b,1,42,gbr,8,0,0
cf40cd48fa22f038cdb36dc86a7c5f9c8015c078,26,42,usa,372,0,0
d3f51ab5fdb434f499f30a5af0867afe63397480,49,42,gbr,542,0,0
e4b95ccb0a102447ba7a0c68007c8439a20921ab,3,42,gbr,31,0,0
eabfff772b9f1c2711f8309860b525d1b66d60f7,1,42,aus,9,0,0
ebe18b45960bdd4a1c321594e8dcc5a3ca40fd06,4,42,gbr,195,0,0
ed6151ca307bc54707d724a1649277ebd818af0c,3,42,gbr,65,0,0
ef8bb755e9268fec8cc1bd9444441647bc793f59,6,42,gbr,185,0,0
f1c0a2fa714058682b7725a05bfc92be5944a920,11,42,pol,585,0,0
f3edf17a6b9ba4d70208e409dcc1587b26ce012a,2,42,esp,433,0,0
fc08c28dc26a56c067760589b5f960934398092d,4,42,gbr,25,0,0
28a21f8122bb96d44a2159bd827f294161985d21,1,41,bel,25,1,0
54fb3753a43c09ff1860616fcd5f5ae1133b315d,1,41,deu,14,1,0
0d241f92fa49766b1ccf1b880c0ba62e5715c2b9,19,41,gbr,136,0,1
1d24cf936a083f89c9d9a907360631edeb882e3f,1,41,gbr,431,0,0
2a2714e75bf39240297be5a470347bd09e530881,16,41,gbr,83,0,0
2d7af937b27c1bae1ee32ba73423360576ed60e5,6,41,fra,146,0,0
3bdc5e5a515c8093082ed662ca827e3c2bdc7783,24,41,gbr,595,0,0
5052da19982740ddbaecaf17de5537867bf26e5c,6,41,gbr,394,0,0
59f03d00ce369b4461e64fa80aea5d9bcee8ae2d,6,41,gbr,464,0,0
61adc40cb5061441fa9aaeaf7e6b7f527743d64e,14,41,gib,245,0,0
66ef8037d89cdb57c213351ce96b33736e508a42,44,41,gbr,504,0,0
68c275a01a7cbfe77c80b82458a63821ed6fdd81,1,41,gbr,8,0,0
7315aee54bd69f0d4d06f7f0735af9e114984e3e,13,41,gbr,424,0,0
731addf235399967b5545c465f61852861bee0a1,1,41,gbr,23,0,1
763502dfea134f1933f516e3b0c34cbeeb257357,22,41,gbr,378,0,0
76dcf6fb457b638a1288f46811e13733cc5cb89b,6,41,che,130,0,0
7757d82f5bbb5b40d3c252fd6ce306337157150a,5,41,usa,69,0,1
8c542d2015c3b1c5aa31effdd82c8a36bde2f147,21,41,deu,275,0,0
91303b0461d83944c5213ea4007d55f903431542,3,41,dnk,50,0,0
a470b31bdadd41d15f6425a358996c91836bea58,5,41,esp,137,0,0
a76a3c0788f84631f37fa5161651bb0be0f95014,12,41,gbr,552,0,0
c5752dc95f7087f2eaeeff522dc832a0147a88c1,24,41,gbr,480,0,0
ca8737a12fabe63336796335406ee2b5f85b267b,3,41,gbr,107,0,0
cdb412abf340f07fb28999745342714619999418,13,41,gbr,433,0,0
d7238318e656efc651ccd085dea77d760b310bba,9,41,che,190,0,0
ed6e65cf0a40ebab0522f01af38941832508cf78,4,41,gbr,122,0,0
7b2f86b456509a640ffc798394c1cc0d5f76604d,1,40,gbr,26,1,0
058ebde254f3eb85ab4864606d77509c6c861295,1,40,gbr,695,0,0
13609af4c8920510011132e68520c699af1c5018,21,40,gbr,271,0,1
2263e62577b57bb652bb250e063313944e85f34b,13,40,gbr,122,0,0
23a7d6ea13592fbb8c6bbf793f915cf914098bcc,6,40,gbr,26,0,0
2a4dada7698fd625b428843a6acf64844602d8de,18,40,gbr,714,0,0
2b8430925d6ec1889bf6773eddca3561f01f7879,76,40,gbr,368,0,0
361d964418ad3c8480243091a4b6f6eca96ef6bc,12,40,gbr,580,0,0
363d1f41472c30d8d17286cbda9aa0ed0263fabe,7,40,usa,389,0,0
3dcbdad9b90c24635934d11e16a1c5ff7f0a3169,2,40,gbr,465,0,0
47aa8b405ab77001a29a0f25a608b945e07834b1,4,40,gbr,133,0,0
48dc511adf94f4221384b20dcf13f63b4888e74d,2,40,usa,56,0,0
4e743d303a5c2632d8c79243edab14fad590febc,2,40,gbr,42,0,0
61f7424047eda1e54eccae712dab372df0d09201,5,40,hkg,155,0,0
62c04ae53e148871b94e530c9b239192c27c98ec,30,40,gbr,666,0,0
67ec3d73543636709a7bdcd79916cf211cec9101,2,40,gbr,29,0,0
756a9a4f58594f57ca774b8b9a5eae80788f664a,1,40,esp,14,0,0
8089d14cad9ddb2cb8ef70fc362a7115fc037b18,7,40,gbr,230,0,0
831b18d0b3189f2e696479737e76fffff795046e,1,40,lux,19,0,0
850593eafb180f4fafc2723d8908be38a3ee9c7b,1,40,gbr,8,0,0
865efe29482126f5268d73c774859ebd8c46dca3,2,40,gbr,22,0,0
8b2bc02d0b079ae1a7b1a25b3c3beb0c36305e5a,4,40,gbr,26,0,0
97439f42fd7cf071ca61c7e717999ccd2fa4d8ea,4,40,deu,108,0,0
99ef81a0383de40aa5291c43fa7afb386fa380eb,17,40,gbr,371,0,0
9ca5a5164650d2cc5a180953c3ac20d49753fabf,2,40,nld,711,0,0
9dca5fcee600201a3ea2c70eb74cb5b8f545dcab,4,40,fra,144,0,0
a3c4b2094560b3bdeedc4026e3a90613319bee0d,5,40,gbr,334,0,0
a62f106606d43f590711a77e16904e034d79647d,13,40,gbr,394,0,0
b1a97f52f81e0c60a8c2f5822178086ed1d39a60,9,40,gbr,504,0,0
b5a1ccde3859660c130e1ceaeeadf4f726e1ac40,3,40,gbr,65,0,0
b5f6d7070bd8c8e0ca3cb36d88f11805a77e4af9,4,40,fra,437,0,0
b6e2a28741a542763eb9ff83f9f30f4ff354fea9,2,40,gbr,46,0,0
b7f778e30d6c18eadf44d73578779dc0fe1df993,19,40,deu,432,0,0
be7b32166764ba61bf1e447f480f58fe4e63c82d,10,40,gbr,296,0,0
c32cdccb933fc84ac48e4b371fe23204a182cbd1,9,40,mlt,86,0,0
cccfb3b108251eb0d6b02cc3c537d5594865bb7e,10,40,fra,130,0,0
d1094777a5015aae4626afbbf4e422d0fde5948b,10,40,gbr,470,0,0
d1094777a5015aae4626afbbf4e422d0fde5948b,10,40,gbr,470,0,0
d705d461523e992d85b6f8f52e544547b19ae743,17,40,gbr,377,0,0
e22999e4950187170e592db91001c0ac0f885f6f,18,40,gbr,164,0,0
e37677d985d9bcb4322d106fb7ddcd7d3237082a,4,40,gbr,235,0,0
e48c2a8b3d2f2e56d8e1d9c873b4c2d31a566c2b,8,40,irl,247,0,0
e5cd873df192fd8447532227bd392fbbfe125ad8,20,40,gbr,198,0,0
fbd392be269ba161f64fa45d6101abece8828c9f,5,40,gbr,460,0,0
5737b016870c38ca54d1efa7cf158e72756af342,1,39,swe,15,1,1
6083196fcea0a046b8a8317870e8f959b635dbbc,1,39,deu,22,1,1
81d39df09dcfac637e7e953ac12ca2e746618337,3,39,deu,21,1,0
81d39df09dcfac637e7e953ac12ca2e746618337,3,39,deu,21,1,0
81d39df09dcfac637e7e953ac12ca2e746618337,3,39,deu,21,1,0
03d45fc594d5ffd20eb93b2f24b2eb2239ff8278,33,39,gbr,568,0,0
1889994123d5ecc1f60832640cb1d3bf67a29450,3,39,gbr,43,0,0
1bc9860e2aa37f3346447ae29ecea62d73fbeac3,36,39,gbr,245,0,0
20046c56aaa8467e9289c0d4df09523a69115441,10,39,gbr,248,0,0
2d5e0175f10cb28819a90c2354117d4a09f6c6e5,25,39,gbr,480,0,0
3d17ae40d6ad7968eadab42c6c81b32208033d61,2,39,bgr,66,0,0
4cfa93b09e73f60b244d03bcf3a9d965c8fd5bc5,33,39,gbr,438,0,0
4cfe537ea3606a6f16be5206d390a7f9793f81d6,4,39,deu,269,0,0
4d7bfc17dc2fb131f845d6b34b8a1d1d2d0baf8a,9,39,gbr,433,0,0
4e370dd7248a8bc6cb2c541561b147f7fe93515d,2,39,aus,25,0,0
50241931c8211bd3340f3d8e56c64b1a11ac1252,3,39,gbr,577,0,0
565b66ac9f67daee5de8e3bb118ced1866147fbe,1,39,ita,474,0,0
5e2c9b90015e46a8953d587eef519add4835fed2,1,39,gbr,22,0,0
60ad9e2b7f7971e41289fe814a0006380159b1d0,1,39,aus,9,0,0
6127671ab5ac1c5e331ffdb81a28282ee0358b7d,6,39,esp,147,0,0
64613c5b7c29297fab9c3f275ea04d491598e243,7,39,gbr,49,0,0
65960adc046bb34fff5613674fe73444c4234950,3,39,gbr,51,0,0
76b08d995f08b185b01516969b3bd5fc2a0c44e6,15,39,gbr,477,0,0
7ed10318af4806763a857a136e0dba628b8d0245,1,39,gbr,10,0,0
7f6aa67fbe3fa178ba5f95c4f19de71959451471,9,39,gbr,354,0,0
8e0ef96a90e6edb28ac539e497b94a94cf766442,7,39,gbr,108,0,0
91ec861ae24d7dd4f5b2f3c6d5e977490886e209,37,39,hun,501,0,0
9b3130eea34ba145516f49ca5af730a9f57d66b5,6,39,che,485,0,0
9be7b2ef12a930c7a43745d9207b29fe92910878,8,39,gbr,250,0,0
a3e1a672d7988f72f9f31e9c03357ed31774a862,12,39,gbr,233,0,0
aeb0ff9f8b8e0a81a1d617723c3fc21699a6b46d,2,39,gbr,526,0,0
b0dbcfdda3ec378868fbbfd11ea0744ae3d8d5e3,14,39,gbr,11,0,1
b4ed222fcc67202aa2836b341c376f46407f932c,22,39,gbr,120,0,0
baaa826569158c6c58dd87e9e99da69f0a998fb8,8,39,gbr,76,0,0
bea051720e0a979791ba7d141f86b8ce23b8677e,7,39,che,359,0,0
c28ce2ddf8380c3ade314d7c3d8bcd1247293cea,20,39,gbr,552,0,0
c3d66aaf68ad5ed713adfbb007b5092dd375cf9a,4,39,gbr,80,0,1
c44f714bbc89a0c992727dfb9822d067aa458c10,12,39,swe,497,0,0
c4eaf5657acacbdda50fe032654ef85c380b0b2c,13,39,gbr,83,0,0
c6cb159fb12578ca54e941ec483c227d3fbb461d,5,39,gbr,207,0,0
ddb02fc57dae0cbd2377acd6b45f17eda4ccc5df,1,39,che,34,0,0
de3d50204e4e5826a0592ec1885dad5e27b8c7df,1,39,gbr,17,0,0
dee94a1d7459fdbb639afda3ab7846a06e3e97ab,1,39,gbr,560,0,0
e1235038dca1e566b3bd46d7f18a65def220ecc9,2,39,gbr,101,0,0
f8dd6143edc29fe51b9e84743f0519392fd34fb5,7,39,gbr,289,0,0
fc938423d97ea6f2314750c050735b7e4779c435,5,39,gbr,69,0,0
ffb9772ee8c031cbccd7dd5ef7e73141c7a4f843,5,39,gbr,170,0,0
4ce3124e6b7b7781be6beca8812c6ee65633e5b1,1,38,gbr,18,1,1
75afb8ecdd8217325d1e296e2e18068000fb5b00,1,38,gbr,21,1,1
944372cedb5e286676f92d6fb2f6d931e6b2aa44,2,38,gbr,25,1,1
944372cedb5e286676f92d6fb2f6d931e6b2aa44,2,38,gbr,25,1,1
010af9ca7eddb7a8d43b7ba5ab11712b0afeb3df,7,38,ita,173,0,0
0461f9ed01d237e08e27023b83b90ef305efc3be,12,38,gbr,221,0,0
0ed78ca5d1c06088ac742800178826ca18ee5f8d,22,38,gbr,129,0,0
123507b5963cd209901cfbcac0e8815a22e85890,14,38,gbr,352,0,1
14697acbbdc222979794934c590a05e3931616bd,12,38,irl,116,0,0
17166301acc0a21007f6b389556e61c43ef262aa,6,38,deu,343,0,0
1e5e7febdc7c6b72a072c6f682ec81d562cfd49d,3,38,esp,75,0,0
1f2619954dbb5a47e6272fa69c83ac322cf747ec,11,38,gbr,108,0,0
20d8208e05ddf243855524929266392468c38ca4,10,38,swe,121,0,0
228dbf81507a798ecec8b34379cf1bae3c128b72,44,38,gbr,198,0,0
31f9b32b7dea25344df534285cdf8de73a39968a,38,38,gbr,225,0,0
368463f53a28adfbe9cadda8474d4a65115f2cc1,41,38,gbr,457,0,0
36bf0226db0f651d963340597381b7205f88c687,18,38,ind,290,0,0
3841594740b442a470ca215ee90a4de57c860dde,1,38,deu,10,0,0
3c0a5d8b1061b75af616c172c0752539beb07a41,18,38,gbr,423,0,0
3e36173af6dbfab26c233ee677b0ae0467759c41,4,38,gbr,450,0,0
42601fae83a039e7169a21a1fe6e3e9856c84444,6,38,gbr,317,0,0
4792cbeead2a59e0f37bd744e0707d42a52bd377,5,38,gbr,128,0,0
4d8ba4326fc406a11b5a898df5a8497826b2f4e9,1,38,are,355,0,0
4e75f2dd6f03ff2a984d9ffb0b9326d1cb61dfa4,6,38,nld,96,0,0
53b25b2a9c003f5972af79cc25d98e9786d12d9a,13,38,gbr,381,0,0
566e402fa9b4efb47919b9603fef56736fca75a5,2,38,gbr,82,0,0
574538f23129f3986c6563de7615a261c07a0ca3,1,38,nor,318,0,0
582cb19b78c7e4fe535b665002c302ab5c94bb43,10,38,gbr,359,0,0
65eb840351104d8a21f3a55bd4768a8b1232383f,9,38,nld,37,0,0
72e1c43b226ebeb393444caa8608bc967b180c56,38,38,gbr,226,0,0
76fe725aeb6fe9f7dc312c99f4eb0117dc01d8a5,19,38,gbr,149,0,0
7bc71bb28aaa66e6c25186aa82929f3c20b5804c,1,38,gbr,9,0,0
87b495dbba53e065993b627f4902692fed6ed4da,9,38,gbr,98,0,0
886a303f1672a0a763e6951f172c0c4abc08b586,2,38,deu,203,0,0
8fb0051d6192d03bbee64a690566c75d7244c7c0,2,38,gbr,54,0,0
95709c40edc63a5676db0fac21cbc13ca6e6f919,2,38,gbr,26,0,0
9c66455b3e4923ec04ca1db052f5a366e632622a,6,38,pol,265,0,0
9da0c81890fb1984bedc196a4460c200296378b1,26,38,deu,165,0,0
